state,year,month,quarterly_income
Iowa,2020,7,52406.0
Iowa,2020,8,52406.0
Iowa,2020,9,52406.0
Iowa,2020,10,53175.0
Iowa,2020,11,53175.0
Iowa,2020,12,53175.0
Iowa,2021,1,60446.0
Iowa,2021,2,60446.0
Iowa,2021,3,60446.0
Iowa,2021,4,57966.0
Iowa,2021,5,57966.0
Iowa,2021,6,57966.0
Iowa,2021,7,57521.0
Iowa,2021,8,57521.0
Iowa,2021,9,57521.0
Iowa,2021,10,57116.0
Iowa,2021,11,57116.0
Iowa,2021,12,57116.0
Iowa,2022,1,59704.0
Iowa,2022,2,59704.0
Iowa,2022,3,59704.0
Iowa,2022,4,60755.0
Iowa,2022,5,60755.0
Iowa,2022,6,60755.0
Iowa,2022,7,62062.0
Iowa,2022,8,62062.0
Iowa,2022,9,62062.0
Iowa,2022,10,62208.0
Iowa,2022,11,62208.0
Iowa,2022,12,62208.0
Iowa,2023,1,62229.0
Iowa,2023,2,62229.0
Iowa,2023,3,62229.0
Iowa,2023,4,62393.0
Iowa,2023,5,62393.0
Iowa,2023,6,62393.0
Iowa,2023,7,62870.0
Iowa,2023,8,62870.0
Iowa,2023,9,62870.0
Iowa,2023,10,63171.0
Iowa,2023,11,63171.0
Iowa,2023,12,63171.0
Iowa,2024,1,64310.0
Iowa,2024,2,64310.0
Iowa,2024,3,64310.0
Iowa,2024,4,64964.0
Iowa,2024,5,64964.0
Iowa,2024,6,64964.0
Iowa,2024,7,65495.0
Iowa,2024,8,65495.0
Iowa,2024,9,65495.0
Iowa,2024,10,66203.0
Iowa,2024,11,66203.0
Iowa,2024,12,66203.0
Iowa,2025,1,67624.0
Iowa,2025,2,67624.0
Iowa,2025,3,67624.0
Iowa,2025,4,68028.0
Iowa,2025,5,68028.0
Iowa,2025,6,68028.0
Iowa,2025,7,68585.0
Iowa,2025,8,68585.0
Iowa,2025,9,68585.0
Kansas,2015,1,46628.0
Kansas,2015,2,46628.0
Kansas,2015,3,46628.0
Kansas,2015,4,46661.0
Kansas,2015,5,46661.0
Kansas,2015,6,46661.0
Kansas,2015,7,46642.0
Kansas,2015,8,46642.0
Kansas,2015,9,46642.0
Kansas,2015,10,46483.0
Kansas,2015,11,46483.0
Kansas,2015,12,46483.0
Kansas,2016,1,46226.0
Kansas,2016,2,46226.0
Kansas,2016,3,46226.0
Kansas,2016,4,46559.0
Kansas,2016,5,46559.0
Kansas,2016,6,46559.0
Kansas,2016,7,46934.0
Kansas,2016,8,46934.0
Kansas,2016,9,46934.0
Kansas,2016,10,47160.0
Kansas,2016,11,47160.0
Kansas,2016,12,47160.0
Kansas,2017,1,47750.0
Kansas,2017,2,47750.0
Kansas,2017,3,47750.0
Kansas,2017,4,48030.0
Kansas,2017,5,48030.0
Kansas,2017,6,48030.0
Kansas,2017,7,48291.0
Kansas,2017,8,48291.0
Kansas,2017,9,48291.0
Kansas,2017,10,48955.0
Kansas,2017,11,48955.0
Kansas,2017,12,48955.0
Kansas,2018,1,49399.0
Kansas,2018,2,49399.0
Kansas,2018,3,49399.0
Kansas,2018,4,50005.0
Kansas,2018,5,50005.0
Kansas,2018,6,50005.0
Kansas,2018,7,50547.0
Kansas,2018,8,50547.0
Kansas,2018,9,50547.0
Kansas,2018,10,51172.0
Kansas,2018,11,51172.0
Kansas,2018,12,51172.0
Kansas,2019,1,51616.0
Kansas,2019,2,51616.0
Kansas,2019,3,51616.0
Kansas,2019,4,51850.0
Kansas,2019,5,51850.0
Kansas,2019,6,51850.0
Kansas,2019,7,52388.0
Kansas,2019,8,52388.0
Kansas,2019,9,52388.0
Kansas,2019,10,52709.0
Kansas,2019,11,52709.0
Kansas,2019,12,52709.0
Kansas,2020,1,52964.0
Kansas,2020,2,52964.0
Kansas,2020,3,52964.0
Kansas,2020,4,56983.0
Kansas,2020,5,56983.0
Kansas,2020,6,56983.0
Kansas,2020,7,55207.0
Kansas,2020,8,55207.0
Kansas,2020,9,55207.0
Kansas,2020,10,55766.0
Kansas,2020,11,55766.0
Kansas,2020,12,55766.0
Kansas,2021,1,60898.0
Kansas,2021,2,60898.0
Kansas,2021,3,60898.0
Kansas,2021,4,58585.0
Kansas,2021,5,58585.0
Kansas,2021,6,58585.0
Kansas,2021,7,58704.0
Kansas,2021,8,58704.0
Kansas,2021,9,58704.0
Kansas,2021,10,58677.0
Kansas,2021,11,58677.0
Kansas,2021,12,58677.0
Kansas,2022,1,60965.0
Kansas,2022,2,60965.0
Kansas,2022,3,60965.0
Kansas,2022,4,61097.0
Kansas,2022,5,61097.0
Kansas,2022,6,61097.0
Kansas,2022,7,62336.0
Kansas,2022,8,62336.0
Kansas,2022,9,62336.0
Kansas,2022,10,62943.0
Kansas,2022,11,62943.0
Kansas,2022,12,62943.0
Kansas,2023,1,62502.0
Kansas,2023,2,62502.0
Kansas,2023,3,62502.0
Kansas,2023,4,63267.0
Kansas,2023,5,63267.0
Kansas,2023,6,63267.0
Kansas,2023,7,63942.0
Kansas,2023,8,63942.0
Kansas,2023,9,63942.0
Kansas,2023,10,64266.0
Kansas,2023,11,64266.0
Kansas,2023,12,64266.0
Kansas,2024,1,64842.0
Kansas,2024,2,64842.0
Kansas,2024,3,64842.0
Kansas,2024,4,65819.0
Kansas,2024,5,65819.0
Kansas,2024,6,65819.0
Kansas,2024,7,66045.0
Kansas,2024,8,66045.0
Kansas,2024,9,66045.0
Kansas,2024,10,66793.0
Kansas,2024,11,66793.0
Kansas,2024,12,66793.0
Kansas,2025,1,67690.0
Kansas,2025,2,67690.0
Kansas,2025,3,67690.0
Kansas,2025,4,69502.0
Kansas,2025,5,69502.0
Kansas,2025,6,69502.0
Kansas,2025,7,70506.0
Kansas,2025,8,70506.0
Kansas,2025,9,70506.0
Kentucky,2015,1,38232.0
Kentucky,2015,2,38232.0
Kentucky,2015,3,38232.0
Kentucky,2015,4,38731.0
Kentucky,2015,5,38731.0
Kentucky,2015,6,38731.0
Kentucky,2015,7,38914.0
Kentucky,2015,8,38914.0
Kentucky,2015,9,38914.0
Kentucky,2015,10,39174.0
Kentucky,2015,11,39174.0
Kentucky,2015,12,39174.0
Kentucky,2016,1,38974.0
Kentucky,2016,2,38974.0
Kentucky,2016,3,38974.0
Kentucky,2016,4,39155.0
Kentucky,2016,5,39155.0
Kentucky,2016,6,39155.0
Kentucky,2016,7,39528.0
Kentucky,2016,8,39528.0
Kentucky,2016,9,39528.0
Kentucky,2016,10,39584.0
Kentucky,2016,11,39584.0
Kentucky,2016,12,39584.0
Kentucky,2017,1,40075.0
Kentucky,2017,2,40075.0
Kentucky,2017,3,40075.0
Kentucky,2017,4,40204.0
Kentucky,2017,5,40204.0
Kentucky,2017,6,40204.0
Kentucky,2017,7,40469.0
Kentucky,2017,8,40469.0
Kentucky,2017,9,40469.0
Kentucky,2017,10,40874.0
Kentucky,2017,11,40874.0
Kentucky,2017,12,40874.0
Kentucky,2018,1,41189.0
Kentucky,2018,2,41189.0
Kentucky,2018,3,41189.0
Kentucky,2018,4,41590.0
Kentucky,2018,5,41590.0
Kentucky,2018,6,41590.0
Kentucky,2018,7,41755.0
Kentucky,2018,8,41755.0
Kentucky,2018,9,41755.0
Kentucky,2018,10,42085.0
Kentucky,2018,11,42085.0
Kentucky,2018,12,42085.0
Kentucky,2019,1,43045.0
Kentucky,2019,2,43045.0
Kentucky,2019,3,43045.0
Kentucky,2019,4,43310.0
Kentucky,2019,5,43310.0
Kentucky,2019,6,43310.0
Kentucky,2019,7,43552.0
Kentucky,2019,8,43552.0
Kentucky,2019,9,43552.0
Kentucky,2019,10,43938.0
Kentucky,2019,11,43938.0
Kentucky,2019,12,43938.0
Kentucky,2020,1,44458.0
Kentucky,2020,2,44458.0
Kentucky,2020,3,44458.0
Kentucky,2020,4,49846.0
Kentucky,2020,5,49846.0
Kentucky,2020,6,49846.0
Kentucky,2020,7,47101.0
Kentucky,2020,8,47101.0
Kentucky,2020,9,47101.0
Kentucky,2020,10,46974.0
Kentucky,2020,11,46974.0
Kentucky,2020,12,46974.0
Kentucky,2021,1,54600.0
Kentucky,2021,2,54600.0
Kentucky,2021,3,54600.0
Kentucky,2021,4,50615.0
Kentucky,2021,5,50615.0
Kentucky,2021,6,50615.0
Kentucky,2021,7,51104.0
Kentucky,2021,8,51104.0
Kentucky,2021,9,51104.0
Kentucky,2021,10,51380.0
Kentucky,2021,11,51380.0
Kentucky,2021,12,51380.0
Kentucky,2022,1,51825.0
Kentucky,2022,2,51825.0
Kentucky,2022,3,51825.0
Kentucky,2022,4,52406.0
Kentucky,2022,5,52406.0
Kentucky,2022,6,52406.0
Kentucky,2022,7,52789.0
Kentucky,2022,8,52789.0
Kentucky,2022,9,52789.0
Kentucky,2022,10,53389.0
Kentucky,2022,11,53389.0
Kentucky,2022,12,53389.0
Kentucky,2023,1,54681.0
Kentucky,2023,2,54681.0
Kentucky,2023,3,54681.0
Kentucky,2023,4,55465.0
Kentucky,2023,5,55465.0
Kentucky,2023,6,55465.0
Kentucky,2023,7,56081.0
Kentucky,2023,8,56081.0
Kentucky,2023,9,56081.0
Kentucky,2023,10,56393.0
Kentucky,2023,11,56393.0
Kentucky,2023,12,56393.0
Kentucky,2024,1,57648.0
Kentucky,2024,2,57648.0
Kentucky,2024,3,57648.0
Kentucky,2024,4,58120.0
Kentucky,2024,5,58120.0
Kentucky,2024,6,58120.0
Kentucky,2024,7,58399.0
Kentucky,2024,8,58399.0
Kentucky,2024,9,58399.0
Kentucky,2024,10,58932.0
Kentucky,2024,11,58932.0
Kentucky,2024,12,58932.0
Kentucky,2025,1,59647.0
Kentucky,2025,2,59647.0
Kentucky,2025,3,59647.0
Kentucky,2025,4,60528.0
Kentucky,2025,5,60528.0
Kentucky,2025,6,60528.0
Kentucky,2025,7,61097.0
Kentucky,2025,8,61097.0
Kentucky,2025,9,61097.0
Louisiana,2015,1,42559.0
Louisiana,2015,2,42559.0
Louisiana,2015,3,42559.0
Louisiana,2015,4,42442.0
Louisiana,2015,5,42442.0
Louisiana,2015,6,42442.0
Louisiana,2015,7,42512.0
Louisiana,2015,8,42512.0
Louisiana,2015,9,42512.0
Louisiana,2015,10,42430.0
Louisiana,2015,11,42430.0
Louisiana,2015,12,42430.0
Louisiana,2016,1,41787.0
Louisiana,2016,2,41787.0
Louisiana,2016,3,41787.0
Louisiana,2016,4,41979.0
Louisiana,2016,5,41979.0
Louisiana,2016,6,41979.0
Louisiana,2016,7,42178.0
Louisiana,2016,8,42178.0
Louisiana,2016,9,42178.0
Louisiana,2016,10,42660.0
Louisiana,2016,11,42660.0
Louisiana,2016,12,42660.0
Louisiana,2017,1,43075.0
Louisiana,2017,2,43075.0
Louisiana,2017,3,43075.0
Louisiana,2017,4,43248.0
Louisiana,2017,5,43248.0
Louisiana,2017,6,43248.0
Louisiana,2017,7,43661.0
Louisiana,2017,8,43661.0
Louisiana,2017,9,43661.0
Louisiana,2017,10,43944.0
Louisiana,2017,11,43944.0
Louisiana,2017,12,43944.0
Louisiana,2018,1,44716.0
Louisiana,2018,2,44716.0
Louisiana,2018,3,44716.0
Louisiana,2018,4,45343.0
Louisiana,2018,5,45343.0
Louisiana,2018,6,45343.0
Louisiana,2018,7,45695.0
Louisiana,2018,8,45695.0
Louisiana,2018,9,45695.0
Louisiana,2018,10,46069.0
Louisiana,2018,11,46069.0
Louisiana,2018,12,46069.0
Louisiana,2019,1,46729.0
Louisiana,2019,2,46729.0
Louisiana,2019,3,46729.0
Louisiana,2019,4,46889.0
Louisiana,2019,5,46889.0
Louisiana,2019,6,46889.0
Louisiana,2019,7,47059.0
Louisiana,2019,8,47059.0
Louisiana,2019,9,47059.0
Louisiana,2019,10,47374.0
Louisiana,2019,11,47374.0
Louisiana,2019,12,47374.0
Louisiana,2020,1,47549.0
Louisiana,2020,2,47549.0
Louisiana,2020,3,47549.0
Louisiana,2020,4,53131.0
Louisiana,2020,5,53131.0
Louisiana,2020,6,53131.0
Louisiana,2020,7,51101.0
Louisiana,2020,8,51101.0
Louisiana,2020,9,51101.0
Louisiana,2020,10,48943.0
Louisiana,2020,11,48943.0
Louisiana,2020,12,48943.0
Louisiana,2021,1,57254.0
Louisiana,2021,2,57254.0
Louisiana,2021,3,57254.0
Louisiana,2021,4,54133.0
Louisiana,2021,5,54133.0
Louisiana,2021,6,54133.0
Louisiana,2021,7,54745.0
Louisiana,2021,8,54745.0
Louisiana,2021,9,54745.0
Louisiana,2021,10,54411.0
Louisiana,2021,11,54411.0
Louisiana,2021,12,54411.0
Louisiana,2022,1,54174.0
Louisiana,2022,2,54174.0
Louisiana,2022,3,54174.0
Louisiana,2022,4,55074.0
Louisiana,2022,5,55074.0
Louisiana,2022,6,55074.0
Louisiana,2022,7,55750.0
Louisiana,2022,8,55750.0
Louisiana,2022,9,55750.0
Louisiana,2022,10,56371.0
Louisiana,2022,11,56371.0
Louisiana,2022,12,56371.0
Louisiana,2023,1,58040.0
Louisiana,2023,2,58040.0
Louisiana,2023,3,58040.0
Louisiana,2023,4,58589.0
Louisiana,2023,5,58589.0
Louisiana,2023,6,58589.0
Louisiana,2023,7,59168.0
Louisiana,2023,8,59168.0
Louisiana,2023,9,59168.0
Louisiana,2023,10,60073.0
Louisiana,2023,11,60073.0
Louisiana,2023,12,60073.0
Louisiana,2024,1,61198.0
Louisiana,2024,2,61198.0
Louisiana,2024,3,61198.0
Louisiana,2024,4,61859.0
Louisiana,2024,5,61859.0
Louisiana,2024,6,61859.0
Louisiana,2024,7,62147.0
Louisiana,2024,8,62147.0
Louisiana,2024,9,62147.0
Louisiana,2024,10,62435.0
Louisiana,2024,11,62435.0
Louisiana,2024,12,62435.0
Louisiana,2025,1,63469.0
Louisiana,2025,2,63469.0
Louisiana,2025,3,63469.0
Louisiana,2025,4,64467.0
Louisiana,2025,5,64467.0
Louisiana,2025,6,64467.0
Louisiana,2025,7,64500.0
Louisiana,2025,8,64500.0
Louisiana,2025,9,64500.0
Maine,2015,1,42097.0
Maine,2015,2,42097.0
Maine,2015,3,42097.0
Maine,2015,4,42749.0
Maine,2015,5,42749.0
Maine,2015,6,42749.0
Maine,2015,7,43168.0
Maine,2015,8,43168.0
Maine,2015,9,43168.0
Maine,2015,10,43631.0
Maine,2015,11,43631.0
Maine,2015,12,43631.0
Maine,2016,1,43789.0
Maine,2016,2,43789.0
Maine,2016,3,43789.0
Maine,2016,4,44162.0
Maine,2016,5,44162.0
Maine,2016,6,44162.0
Maine,2016,7,44268.0
Maine,2016,8,44268.0
Maine,2016,9,44268.0
Maine,2016,10,44689.0
Maine,2016,11,44689.0
Maine,2016,12,44689.0
Maine,2017,1,45275.0
Maine,2017,2,45275.0
Maine,2017,3,45275.0
Maine,2017,4,45564.0
Maine,2017,5,45564.0
Maine,2017,6,45564.0
Maine,2017,7,46159.0
Maine,2017,8,46159.0
Maine,2017,9,46159.0
Maine,2017,10,46576.0
Maine,2017,11,46576.0
Maine,2017,12,46576.0
Maine,2018,1,47115.0
Maine,2018,2,47115.0
Maine,2018,3,47115.0
Maine,2018,4,47551.0
Maine,2018,5,47551.0
Maine,2018,6,47551.0
Maine,2018,7,47977.0
Maine,2018,8,47977.0
Maine,2018,9,47977.0
Maine,2018,10,48226.0
Maine,2018,11,48226.0
Maine,2018,12,48226.0
Maine,2019,1,49424.0
Maine,2019,2,49424.0
Maine,2019,3,49424.0
Maine,2019,4,49763.0
Maine,2019,5,49763.0
Maine,2019,6,49763.0
Maine,2019,7,50102.0
Maine,2019,8,50102.0
Maine,2019,9,50102.0
Maine,2019,10,50615.0
Maine,2019,11,50615.0
Maine,2019,12,50615.0
Maine,2020,1,51402.0
Maine,2020,2,51402.0
Maine,2020,3,51402.0
Maine,2020,4,57139.0
Maine,2020,5,57139.0
Maine,2020,6,57139.0
Maine,2020,7,54057.0
Maine,2020,8,54057.0
Maine,2020,9,54057.0
Maine,2020,10,54545.0
Maine,2020,11,54545.0
Maine,2020,12,54545.0
Maine,2021,1,62041.0
Maine,2021,2,62041.0
Maine,2021,3,62041.0
Maine,2021,4,58227.0
Maine,2021,5,58227.0
Maine,2021,6,58227.0
Maine,2021,7,58446.0
Maine,2021,8,58446.0
Maine,2021,9,58446.0
Maine,2021,10,58905.0
Maine,2021,11,58905.0
Maine,2021,12,58905.0
Maine,2022,1,60234.0
Maine,2022,2,60234.0
Maine,2022,3,60234.0
Maine,2022,4,61172.0
Maine,2022,5,61172.0
Maine,2022,6,61172.0
Maine,2022,7,62428.0
Maine,2022,8,62428.0
Maine,2022,9,62428.0
Maine,2022,10,62710.0
Maine,2022,11,62710.0
Maine,2022,12,62710.0
Maine,2023,1,64956.0
Maine,2023,2,64956.0
Maine,2023,3,64956.0
Maine,2023,4,64866.0
Maine,2023,5,64866.0
Maine,2023,6,64866.0
Maine,2023,7,65674.0
Maine,2023,8,65674.0
Maine,2023,9,65674.0
Maine,2023,10,66354.0
Maine,2023,11,66354.0
Maine,2023,12,66354.0
Maine,2024,1,68024.0
Maine,2024,2,68024.0
Maine,2024,3,68024.0
Maine,2024,4,68494.0
Maine,2024,5,68494.0
Maine,2024,6,68494.0
Maine,2024,7,69154.0
Maine,2024,8,69154.0
Maine,2024,9,69154.0
Maine,2024,10,70090.0
Maine,2024,11,70090.0
Maine,2024,12,70090.0
Maine,2025,1,70895.0
Maine,2025,2,70895.0
Maine,2025,3,70895.0
Maine,2025,4,72109.0
Maine,2025,5,72109.0
Maine,2025,6,72109.0
Maine,2025,7,72371.0
Maine,2025,8,72371.0
Maine,2025,9,72371.0
Maryland,2015,1,54570.0
Maryland,2015,2,54570.0
Maryland,2015,3,54570.0
Maryland,2015,4,54891.0
Maryland,2015,5,54891.0
Maryland,2015,6,54891.0
Maryland,2015,7,55181.0
Maryland,2015,8,55181.0
Maryland,2015,9,55181.0
Maryland,2015,10,55491.0
Maryland,2015,11,55491.0
Maryland,2015,12,55491.0
Maryland,2016,1,55864.0
Maryland,2016,2,55864.0
Maryland,2016,3,55864.0
Maryland,2016,4,56348.0
Maryland,2016,5,56348.0
Maryland,2016,6,56348.0
Maryland,2016,7,56778.0
Maryland,2016,8,56778.0
Maryland,2016,9,56778.0
Maryland,2016,10,57384.0
Maryland,2016,11,57384.0
Maryland,2016,12,57384.0
Maryland,2017,1,57489.0
Maryland,2017,2,57489.0
Maryland,2017,3,57489.0
Maryland,2017,4,57990.0
Maryland,2017,5,57990.0
Maryland,2017,6,57990.0
Maryland,2017,7,58414.0
Maryland,2017,8,58414.0
Maryland,2017,9,58414.0
Maryland,2017,10,59078.0
Maryland,2017,11,59078.0
Maryland,2017,12,59078.0
Maryland,2018,1,59189.0
Maryland,2018,2,59189.0
Maryland,2018,3,59189.0
Maryland,2018,4,59690.0
Maryland,2018,5,59690.0
Maryland,2018,6,59690.0
Maryland,2018,7,60246.0
Maryland,2018,8,60246.0
Maryland,2018,9,60246.0
Maryland,2018,10,60503.0
Maryland,2018,11,60503.0
Maryland,2018,12,60503.0
Maryland,2019,1,61227.0
Maryland,2019,2,61227.0
Maryland,2019,3,61227.0
Maryland,2019,4,61714.0
Maryland,2019,5,61714.0
Maryland,2019,6,61714.0
Maryland,2019,7,61753.0
Maryland,2019,8,61753.0
Maryland,2019,9,61753.0
Maryland,2019,10,62159.0
Maryland,2019,11,62159.0
Maryland,2019,12,62159.0
Maryland,2020,1,62179.0
Maryland,2020,2,62179.0
Maryland,2020,3,62179.0
Maryland,2020,4,66537.0
Maryland,2020,5,66537.0
Maryland,2020,6,66537.0
Maryland,2020,7,65816.0
Maryland,2020,8,65816.0
Maryland,2020,9,65816.0
Maryland,2020,10,64872.0
Maryland,2020,11,64872.0
Maryland,2020,12,64872.0
Maryland,2021,1,72138.0
Maryland,2021,2,72138.0
Maryland,2021,3,72138.0
Maryland,2021,4,67962.0
Maryland,2021,5,67962.0
Maryland,2021,6,67962.0
Maryland,2021,7,68125.0
Maryland,2021,8,68125.0
Maryland,2021,9,68125.0
Maryland,2021,10,68646.0
Maryland,2021,11,68646.0
Maryland,2021,12,68646.0
Maryland,2022,1,69292.0
Maryland,2022,2,69292.0
Maryland,2022,3,69292.0
Maryland,2022,4,70126.0
Maryland,2022,5,70126.0
Maryland,2022,6,70126.0
Maryland,2022,7,71410.0
Maryland,2022,8,71410.0
Maryland,2022,9,71410.0
Maryland,2022,10,72226.0
Maryland,2022,11,72226.0
Maryland,2022,12,72226.0
Maryland,2023,1,73902.0
Maryland,2023,2,73902.0
Maryland,2023,3,73902.0
Maryland,2023,4,75079.0
Maryland,2023,5,75079.0
Maryland,2023,6,75079.0
Maryland,2023,7,76093.0
Maryland,2023,8,76093.0
Maryland,2023,9,76093.0
Maryland,2023,10,76667.0
Maryland,2023,11,76667.0
Maryland,2023,12,76667.0
Maryland,2024,1,78389.0
Maryland,2024,2,78389.0
Maryland,2024,3,78389.0
Maryland,2024,4,78922.0
Maryland,2024,5,78922.0
Maryland,2024,6,78922.0
Maryland,2024,7,79519.0
Maryland,2024,8,79519.0
Maryland,2024,9,79519.0
Maryland,2024,10,80337.0
Maryland,2024,11,80337.0
Maryland,2024,12,80337.0
Maryland,2025,1,80922.0
Maryland,2025,2,80922.0
Maryland,2025,3,80922.0
Maryland,2025,4,81547.0
Maryland,2025,5,81547.0
Maryland,2025,6,81547.0
Maryland,2025,7,82043.0
Maryland,2025,8,82043.0
Maryland,2025,9,82043.0
Massachusetts,2015,1,60560.0
Massachusetts,2015,2,60560.0
Massachusetts,2015,3,60560.0
Massachusetts,2015,4,61403.0
Massachusetts,2015,5,61403.0
Massachusetts,2015,6,61403.0
Massachusetts,2015,7,61734.0
Massachusetts,2015,8,61734.0
Massachusetts,2015,9,61734.0
Massachusetts,2015,10,62425.0
Massachusetts,2015,11,62425.0
Massachusetts,2015,12,62425.0
Massachusetts,2016,1,62578.0
Massachusetts,2016,2,62578.0
Massachusetts,2016,3,62578.0
Massachusetts,2016,4,63131.0
Massachusetts,2016,5,63131.0
Massachusetts,2016,6,63131.0
Massachusetts,2016,7,63970.0
Massachusetts,2016,8,63970.0
Massachusetts,2016,9,63970.0
Massachusetts,2016,10,64160.0
Massachusetts,2016,11,64160.0
Massachusetts,2016,12,64160.0
Massachusetts,2017,1,64915.0
Massachusetts,2017,2,64915.0
Massachusetts,2017,3,64915.0
Massachusetts,2017,4,65673.0
Massachusetts,2017,5,65673.0
Massachusetts,2017,6,65673.0
Massachusetts,2017,7,66537.0
Massachusetts,2017,8,66537.0
Massachusetts,2017,9,66537.0
Massachusetts,2017,10,67178.0
Massachusetts,2017,11,67178.0
Massachusetts,2017,12,67178.0
Massachusetts,2018,1,68245.0
Massachusetts,2018,2,68245.0
Massachusetts,2018,3,68245.0
Massachusetts,2018,4,68799.0
Massachusetts,2018,5,68799.0
Massachusetts,2018,6,68799.0
Massachusetts,2018,7,69520.0
Massachusetts,2018,8,69520.0
Massachusetts,2018,9,69520.0
Massachusetts,2018,10,70234.0
Massachusetts,2018,11,70234.0
Massachusetts,2018,12,70234.0
Massachusetts,2019,1,72195.0
Massachusetts,2019,2,72195.0
Massachusetts,2019,3,72195.0
Massachusetts,2019,4,72334.0
Massachusetts,2019,5,72334.0
Massachusetts,2019,6,72334.0
Massachusetts,2019,7,72320.0
Massachusetts,2019,8,72320.0
Massachusetts,2019,9,72320.0
Massachusetts,2019,10,72658.0
Massachusetts,2019,11,72658.0
Massachusetts,2019,12,72658.0
Massachusetts,2020,1,73328.0
Massachusetts,2020,2,73328.0
Massachusetts,2020,3,73328.0
Massachusetts,2020,4,79576.0
Massachusetts,2020,5,79576.0
Massachusetts,2020,6,79576.0
Massachusetts,2020,7,77983.0
Massachusetts,2020,8,77983.0
Massachusetts,2020,9,77983.0
Massachusetts,2020,10,78443.0
Massachusetts,2020,11,78443.0
Massachusetts,2020,12,78443.0
Massachusetts,2021,1,85964.0
Massachusetts,2021,2,85964.0
Massachusetts,2021,3,85964.0
Massachusetts,2021,4,83487.0
Massachusetts,2021,5,83487.0
Massachusetts,2021,6,83487.0
Massachusetts,2021,7,83507.0
Massachusetts,2021,8,83507.0
Massachusetts,2021,9,83507.0
Massachusetts,2021,10,83320.0
Massachusetts,2021,11,83320.0
Massachusetts,2021,12,83320.0
Massachusetts,2022,1,83538.0
Massachusetts,2022,2,83538.0
Massachusetts,2022,3,83538.0
Massachusetts,2022,4,84070.0
Massachusetts,2022,5,84070.0
Massachusetts,2022,6,84070.0
Massachusetts,2022,7,85292.0
Massachusetts,2022,8,85292.0
Massachusetts,2022,9,85292.0
Massachusetts,2022,10,88731.0
Massachusetts,2022,11,88731.0
Massachusetts,2022,12,88731.0
Massachusetts,2023,1,88287.0
Massachusetts,2023,2,88287.0
Massachusetts,2023,3,88287.0
Massachusetts,2023,4,89701.0
Massachusetts,2023,5,89701.0
Massachusetts,2023,6,89701.0
Massachusetts,2023,7,90298.0
Massachusetts,2023,8,90298.0
Massachusetts,2023,9,90298.0
Massachusetts,2023,10,91312.0
Massachusetts,2023,11,91312.0
Massachusetts,2023,12,91312.0
Massachusetts,2024,1,92797.0
Massachusetts,2024,2,92797.0
Massachusetts,2024,3,92797.0
Massachusetts,2024,4,93583.0
Massachusetts,2024,5,93583.0
Massachusetts,2024,6,93583.0
Massachusetts,2024,7,93966.0
Massachusetts,2024,8,93966.0
Massachusetts,2024,9,93966.0
Massachusetts,2024,10,94347.0
Massachusetts,2024,11,94347.0
Massachusetts,2024,12,94347.0
Massachusetts,2025,1,95795.0
Massachusetts,2025,2,95795.0
Massachusetts,2025,3,95795.0
Massachusetts,2025,4,96798.0
Massachusetts,2025,5,96798.0
Massachusetts,2025,6,96798.0
Massachusetts,2025,7,96960.0
Massachusetts,2025,8,96960.0
Massachusetts,2025,9,96960.0
Michigan,2015,1,42293.0
Michigan,2015,2,42293.0
Michigan,2015,3,42293.0
Michigan,2015,4,42823.0
Michigan,2015,5,42823.0
Michigan,2015,6,42823.0
Michigan,2015,7,43203.0
Michigan,2015,8,43203.0
Michigan,2015,9,43203.0
Michigan,2015,10,43547.0
Michigan,2015,11,43547.0
Michigan,2015,12,43547.0
Michigan,2016,1,43738.0
Michigan,2016,2,43738.0
Michigan,2016,3,43738.0
Michigan,2016,4,43964.0
Michigan,2016,5,43964.0
Michigan,2016,6,43964.0
Michigan,2016,7,44108.0
Michigan,2016,8,44108.0
Michigan,2016,9,44108.0
Michigan,2016,10,44478.0
Michigan,2016,11,44478.0
Michigan,2016,12,44478.0
Michigan,2017,1,44896.0
Michigan,2017,2,44896.0
Michigan,2017,3,44896.0
Michigan,2017,4,45090.0
Michigan,2017,5,45090.0
Michigan,2017,6,45090.0
Michigan,2017,7,45271.0
Michigan,2017,8,45271.0
Michigan,2017,9,45271.0
Michigan,2017,10,45797.0
Michigan,2017,11,45797.0
Michigan,2017,12,45797.0
Michigan,2018,1,46671.0
Michigan,2018,2,46671.0
Michigan,2018,3,46671.0
Michigan,2018,4,46917.0
Michigan,2018,5,46917.0
Michigan,2018,6,46917.0
Michigan,2018,7,47266.0
Michigan,2018,8,47266.0
Michigan,2018,9,47266.0
Michigan,2018,10,47508.0
Michigan,2018,11,47508.0
Michigan,2018,12,47508.0
Michigan,2019,1,48091.0
Michigan,2019,2,48091.0
Michigan,2019,3,48091.0
Michigan,2019,4,48492.0
Michigan,2019,5,48492.0
Michigan,2019,6,48492.0
Michigan,2019,7,48655.0
Michigan,2019,8,48655.0
Michigan,2019,9,48655.0
Michigan,2019,10,49057.0
Michigan,2019,11,49057.0
Michigan,2019,12,49057.0
Michigan,2020,1,49440.0
Michigan,2020,2,49440.0
Michigan,2020,3,49440.0
Michigan,2020,4,56058.0
Michigan,2020,5,56058.0
Michigan,2020,6,56058.0
Michigan,2020,7,53463.0
Michigan,2020,8,53463.0
Michigan,2020,9,53463.0
